paper,repo,found
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/soyoung9306/Advanced-Deep-Learning-with-Keras,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/MakeDirtyCode/cDCGAN-celebA-pytorch,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/kseuro/gan_project,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/mehdidc/hybrid-keras,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/mattya/chainer-DCGAN,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/JungminChung/dcgan_pytorch,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/donand/GAN_pytorch,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/DanielLongo/cGANs,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/PacktPublishing/Advanced-Deep-Learning-with-Keras,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/iimuz/dcgan,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/HaijunMa/GAN,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/jesse1029/Fake-Face-Images-Detection-Tensorflow,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/Masquerade51256/DCGAN_SignPicture,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/tensorflow/models/tree/master/research/gan,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/jiajunhua/dcgan_code,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/HanxiansenEli/Machine-Learning,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/carpedm20/DCGAN-tensorflow,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/LynnHo/DCGAN-LSGAN-WGAN-WGAN-GP-Tensorflow,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/vohoaiviet/Advanced-Deep-Learning-with-Keras,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/yukia18/pytorch,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/gaurav6696/GAN,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/virafpatrawala/DCGAN,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/wlstyql/Pytorch,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/MustafaMustafa/dcgan-tf-benchmark,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/namepen/AI_school_proj,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/kpandey008/DCGANS,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/jpowie01/DCGAN_CelebA,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/Zotkin/ml_project,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/tdrussell/IllustrationGAN,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/DanielLongo/AdversarialTrain,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/bbclr20/TensorFlow-Examples,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/timsainb/Tensorflow-MultiGPU-VAE-GAN,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/horseriver/DCGAN--MatConvNet,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/MakeDirtyCode/DCGAN-celebA-pytorch,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/vmartinezalvarez/Image-generation-GAN-vs-DCGAN,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/Guim3/IcGAN,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/QuickSolverKyle/Tensorflow-MyGANs,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/akjgskwi/DCGAN_implement,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/TUM-ML-Lab18/FaceSwap,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/Ranchofromxgd/DCGAN_mnist,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/linxi159/dcgan_code,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/sugyan/tf-dcgan,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/qinpengzhi/myDCGAN,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/kuangshengkai/dcgan-keras,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/mchiappe83/Generate_Faces,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/hwyncho/GAN-Keras,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/SoumyadeepJana/CelebrityFaceGeneration,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/KostasTok/keras_DCGAN_transfer_learning,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/jparcill/gansbestfriend,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/zhangqianhui/DCGAN-tensorflow,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/AndreyBesedin/ImageClassification,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/pearsonkyle/Neural-Nebula,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/pearsonkyle/Artificial-Art,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/sahand68/Deep-Convolutional-GAN,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/ChengBinJin/WGAN-TensorFlow,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/sherdencooper/dcgan-mnist,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/richardrl/gan-pytorch,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/VIRUS-ATTACK/DCGAN-GPU-IMPLEMENTATION,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/Newmu/dcgan_code,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/johnnyjana730/keras_dcgan_car,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/esslushy/AbstractArtGenerator,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/mickaelChen/GMV,N
unsupervised representation learning with deep convolutional generative adversarial networks,https://github.com/divyam25/Oh-My-GAN,N
learning to draw samples: with application to amortized mle for generative adversarial learning,https://github.com/DartML/SteinGAN,N
coco-gan: generation by parts via conditional coordinating,https://github.com/hubert0527/COCO-GAN,N
"progressive growing of gans for improved quality, stability, and variation",https://github.com/andrewmaurer/GAN-Talk,N
"progressive growing of gans for improved quality, stability, and variation",https://github.com/TUM-ML-Lab18/FaceSwap,N
"progressive growing of gans for improved quality, stability, and variation",https://github.com/zsef123/PGGAN-Pytorch,N
